date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:55:24	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:22%20GMT	https://www.clapat.com/templates/humpton/multimedia/js/scripts.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/multimedia/js/scripts.1db.delayed	(from https://www.clapat.com/templates/humpton/multimedia/)
09:55:25	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:23%20GMT	https://www.clapat.com/templates/humpton/shortcodes/favicon.ico	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/favicon.1dc.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:26	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:24%20GMT	https://www.clapat.com/templates/humpton/shortcodes/style.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/style.1dd.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:27	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:25%20GMT	https://www.clapat.com/templates/humpton/shortcodes/css/all.min.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/css/all.min.1de.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:28	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:26%20GMT	https://www.clapat.com/templates/humpton/shortcodes/index.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/index.1df.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:28	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:27%20GMT	https://www.clapat.com/templates/humpton/shortcodes/index/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/index/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:29	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:27%20GMT	https://www.clapat.com/templates/humpton/shortcodes/images/logo.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/images/logo.1e0.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:30	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:28%20GMT	https://www.clapat.com/templates/humpton/shortcodes/images/logo-white.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/images/logo-white.1e1.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:31	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:29%20GMT	https://www.clapat.com/templates/humpton/shortcodes/index-showcase.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/index-showcase.1e2.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:31	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:30%20GMT	https://www.clapat.com/templates/humpton/shortcodes/index-showcase/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/index-showcase/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:32	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:31%20GMT	https://www.clapat.com/templates/humpton/shortcodes/index-carousel.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/index-carousel.1e3.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:32	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:31%20GMT	https://www.clapat.com/templates/humpton/shortcodes/index-carousel/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/index-carousel/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:33	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:32%20GMT	https://www.clapat.com/templates/humpton/shortcodes/portfolio-overlapping-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/portfolio-overlapping-grid.1e4.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:33	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:32%20GMT	https://www.clapat.com/templates/humpton/shortcodes/portfolio-overlapping-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/portfolio-overlapping-grid/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:34	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:33%20GMT	https://www.clapat.com/templates/humpton/shortcodes/portfolio-parallax-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/portfolio-parallax-grid.1e5.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:34	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:33%20GMT	https://www.clapat.com/templates/humpton/shortcodes/portfolio-parallax-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/portfolio-parallax-grid/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:35	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:34%20GMT	https://www.clapat.com/templates/humpton/shortcodes/portfolio-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/portfolio-grid.1e6.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:36	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:34%20GMT	https://www.clapat.com/templates/humpton/shortcodes/portfolio-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/portfolio-grid/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:36	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:35%20GMT	https://www.clapat.com/templates/humpton/shortcodes/about.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/about.1e7.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:37	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:35%20GMT	https://www.clapat.com/templates/humpton/shortcodes/about/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/about/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:37	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:36%20GMT	https://www.clapat.com/templates/humpton/shortcodes/contact.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/contact.1e8.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:38	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:36%20GMT	https://www.clapat.com/templates/humpton/shortcodes/contact/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/contact/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:39	271/271	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:37%20GMT	https://www.clapat.com/templates/humpton/shortcodes/typography.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/typography.1e9.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:39	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:38%20GMT	https://www.clapat.com/templates/humpton/shortcodes/typography/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/typography/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:39	271/271	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:38%20GMT	https://www.clapat.com/templates/humpton/shortcodes/multimedia.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/multimedia.1ea.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:40	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:38%20GMT	https://www.clapat.com/templates/humpton/shortcodes/multimedia/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/multimedia/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:41	271/271	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:39%20GMT	https://www.clapat.com/templates/humpton/shortcodes/shortcodes.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/shortcodes.1eb.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:41	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:40%20GMT	https://www.clapat.com/templates/humpton/shortcodes/shortcodes/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/shortcodes/index.html	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:42	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:40%20GMT	https://www.clapat.com/templates/humpton/shortcodes/images/client-01-black.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/images/client-01-black.1ec.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:43	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:41%20GMT	https://www.clapat.com/templates/humpton/shortcodes/images/client-02-black.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/images/client-02-black.1ed.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:44	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:42%20GMT	https://www.clapat.com/templates/humpton/shortcodes/images/client-03-black.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/images/client-03-black.1ee.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:45	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:43%20GMT	https://www.clapat.com/templates/humpton/shortcodes/images/client-04-black.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/images/client-04-black.1ef.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:46	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:44%20GMT	https://www.clapat.com/templates/humpton/shortcodes/images/client-05-black.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/images/client-05-black.1f0.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:47	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:45%20GMT	https://www.clapat.com/templates/humpton/shortcodes/images/client-06-black.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/images/client-06-black.1f1.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:48	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:46%20GMT	https://www.clapat.com/templates/humpton/shortcodes/images/client-07-black.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/images/client-07-black.1f2.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:49	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:48%20GMT	https://www.clapat.com/templates/humpton/shortcodes/images/client-08-black.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/images/client-08-black.1f3.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:50	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:49%20GMT	https://www.clapat.com/templates/humpton/shortcodes/js/jquery.min.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/js/jquery.min.1f4.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:51	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:50%20GMT	https://www.clapat.com/templates/humpton/shortcodes/js/clapatwebgl.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/js/clapatwebgl.1f5.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:52	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:51%20GMT	https://www.clapat.com/templates/humpton/shortcodes/js/plugins.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/js/plugins.1f6.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:53	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:52%20GMT	https://www.clapat.com/templates/humpton/shortcodes/js/common.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/js/common.1f7.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:54	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:53%20GMT	https://www.clapat.com/templates/humpton/shortcodes/js/contact.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/js/contact.1f8.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:55	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:54%20GMT	https://www.clapat.com/templates/humpton/shortcodes/js/scripts.js	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/shortcodes/js/scripts.1f9.delayed	(from https://www.clapat.com/templates/humpton/shortcodes/)
09:55:56	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:55%20GMT	https://www.clapat.com/templates/humpton/project01/favicon.ico	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/favicon.1fa.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:55:57	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:56%20GMT	https://www.clapat.com/templates/humpton/project01/style.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/style.1fb.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:55:58	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:57%20GMT	https://www.clapat.com/templates/humpton/project01/css/all.min.css	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/css/all.min.1fc.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:55:59	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:55:58%20GMT	https://www.clapat.com/templates/humpton/project01/index.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/index.1fd.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:55:59	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:58%20GMT	https://www.clapat.com/templates/humpton/project01/index/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/index/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:00	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:55:59%20GMT	https://www.clapat.com/templates/humpton/project01/images/logo.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/images/logo.1fe.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:01	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:00%20GMT	https://www.clapat.com/templates/humpton/project01/images/logo-white.png	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/images/logo-white.1ff.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:02	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:56:01%20GMT	https://www.clapat.com/templates/humpton/project01/index-showcase.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/index-showcase.200.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:02	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:01%20GMT	https://www.clapat.com/templates/humpton/project01/index-showcase/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/index-showcase/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:03	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:56:01%20GMT	https://www.clapat.com/templates/humpton/project01/index-carousel.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/index-carousel.201.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:03	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:02%20GMT	https://www.clapat.com/templates/humpton/project01/index-carousel/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/index-carousel/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:04	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:56:02%20GMT	https://www.clapat.com/templates/humpton/project01/portfolio-overlapping-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/portfolio-overlapping-grid.202.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:04	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:03%20GMT	https://www.clapat.com/templates/humpton/project01/portfolio-overlapping-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/portfolio-overlapping-grid/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:05	283/283	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:56:04%20GMT	https://www.clapat.com/templates/humpton/project01/portfolio-parallax-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/portfolio-parallax-grid.203.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:05	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:04%20GMT	https://www.clapat.com/templates/humpton/project01/portfolio-parallax-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/portfolio-parallax-grid/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:06	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:56:05%20GMT	https://www.clapat.com/templates/humpton/project01/portfolio-grid.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/portfolio-grid.204.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:06	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:05%20GMT	https://www.clapat.com/templates/humpton/project01/portfolio-grid/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/portfolio-grid/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:07	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:56:06%20GMT	https://www.clapat.com/templates/humpton/project01/about.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/about.205.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:07	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:06%20GMT	https://www.clapat.com/templates/humpton/project01/about/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/about/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:08	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:56:07%20GMT	https://www.clapat.com/templates/humpton/project01/contact.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/contact.206.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:08	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:07%20GMT	https://www.clapat.com/templates/humpton/project01/contact/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/contact/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:09	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:56:08%20GMT	https://www.clapat.com/templates/humpton/project01/typography.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/typography.207.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:09	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:08%20GMT	https://www.clapat.com/templates/humpton/project01/typography/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/typography/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:10	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:56:09%20GMT	https://www.clapat.com/templates/humpton/project01/multimedia.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/multimedia.208.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:10	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:09%20GMT	https://www.clapat.com/templates/humpton/project01/multimedia/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/multimedia/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:11	270/270	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Aug%202023%2002:56:10%20GMT	https://www.clapat.com/templates/humpton/project01/shortcodes.html	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/shortcodes.209.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:11	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:10%20GMT	https://www.clapat.com/templates/humpton/project01/shortcodes/	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/shortcodes/index.html	(from https://www.clapat.com/templates/humpton/project01/)
09:56:12	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:11%20GMT	https://www.clapat.com/templates/humpton/project01/images/01hero.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/images/01hero.20a.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:13	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:12%20GMT	https://www.clapat.com/templates/humpton/project01/images/projects/ladies01.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/images/projects/ladies01.20b.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:14	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:13%20GMT	https://www.clapat.com/templates/humpton/project01/images/projects/ladies02.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/images/projects/ladies02.20c.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:15	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:14%20GMT	https://www.clapat.com/templates/humpton/project01/images/projects/ladies03.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/images/projects/ladies03.20d.delayed	(from https://www.clapat.com/templates/humpton/project01/)
09:56:16	211/211	---M--	302	error ('Found')	text/html	date:Mon,%2014%20Aug%202023%2002:56:15%20GMT	https://www.clapat.com/templates/humpton/project01/images/projects/ladies04.jpg	C:/Users/Admin/Desktop/New%20folder/https___www.clapat.com_templates_humpton_/www.clapat.com/templates/humpton/project01/images/projects/ladies04.20e.delayed	(from https://www.clapat.com/templates/humpton/project01/)
